Y_GeneName	Y_transcriptName	X_GeneName	X_transcriptName	startX	scaffY	startY	pos_new	invert	strata	strata_low	strata_uppp	chr.x	min.x	max.x	strand.x	gene_RPM.x	SBGE.x	sRNA24_exp.x	chr.y	min.y	max.y	strand.y	gene_RPM.y	SBGE.y	sRNA24_exp.y	tissue	sex	total_gene_expression	total_sRNA24_exp	Y_over_X_gene_expression	Y_over_X_sRNA24
_scaffold_1_002100	_scaffold_1_002100.1	_chr12_004600	_chr12_004600.1	22748639	scaffold_12-1	405630203	22748639	non_inv	stratum 2	strata2	strata2	chr12	22748639	22753087	-	59.5	unbiased	0.56480975081274	scaffold_12-1	405630203	405633635	-	0	unbiased	0	leaves	Female	59.5	0.56480975081274		
_scaffold_1_002100	_scaffold_1_002100.1	_chr12_004600	_chr12_004600.1	22748639	scaffold_12-1	405630203	22748639	non_inv	stratum 2	strata2	strata2	chr12	22748639	22753087	-	25.732325	unbiased	0.253445148122444	scaffold_12-1	405630203	405633635	-	0.5176625	unbiased	0.255270223353881	leaves	Male	26.2499875	0.508715371476325	0.0201172066651575	1.00720106597012
_scaffold_1_002110	_scaffold_1_002110.1	_chr12_004979	_chr12_004979.1	3979158	scaffold_12-1	404367467	3979158	non_inv	stratum 1	strata1	strata1	chr12	3979158	3982263	-	360.75	unbiased	0.0445177716904723	scaffold_12-1	404367467	404368929	-	0	male-biased	0	flowers	Female	360.75	0.0445177716904723		
_scaffold_1_002110	_scaffold_1_002110.1	_chr12_004979	_chr12_004979.1	3979158	scaffold_12-1	404367467	3979158	non_inv	stratum 1	strata1	strata1	chr12	3979158	3982263	-	202.5	unbiased	0.0403043971151822	scaffold_12-1	404367467	404368929	-	136.5	male-biased	0.028075899872014	flowers	Male	339	0.0683802969871962	0.674074074074074	0.696596448069388
_scaffold_1_002110	_scaffold_1_002110.1	_chr12_004979	_chr12_004979.1	3979158	scaffold_12-1	404367467	3979158	non_inv	stratum 1	strata1	strata1	chr12	3979158	3982263	-	1215.5	unbiased	0.0361216173786849	scaffold_12-1	404367467	404368929	-	0	male-biased	0	leaves	Female	1215.5	0.0361216173786849		
_scaffold_1_002110	_scaffold_1_002110.1	_chr12_004979	_chr12_004979.1	3979158	scaffold_12-1	404367467	3979158	non_inv	stratum 1	strata1	strata1	chr12	3979158	3982263	-	492.25	unbiased	0.0273728201653557	scaffold_12-1	404367467	404368929	-	151.75	male-biased	0.131356308302263	leaves	Male	644	0.158729128467619	0.308278313864906	4.79878607716546
_scaffold_1_002128	_scaffold_1_002128.1	_chr12_003826	_chr12_003826.1	258392742	scaffold_12-1	402019091	258392742	non_inv	stratum 2	strata3	strata2	chr12	258392742	258399645	-	11600.35	unbiased	0.0340384938534864	scaffold_12-1	402019091	402026127	-	0	male-biased	0	flowers	Female	11600.35	0.0340384938534864		
_scaffold_1_002128	_scaffold_1_002128.1	_chr12_003826	_chr12_003826.1	258392742	scaffold_12-1	402019091	258392742	non_inv	stratum 2	strata3	strata2	chr12	258392742	258399645	-	5294.9925	unbiased	0.0271608869189325	scaffold_12-1	402019091	402026127	-	4545.5175	male-biased	0.123598397554867	flowers	Male	9840.51	0.1507592844738	0.85845589016415	4.55060241308662
_scaffold_1_002128	_scaffold_1_002128.1	_chr12_003826	_chr12_003826.1	258392742	scaffold_12-1	402019091	258392742	non_inv	stratum 2	strata3	strata2	chr12	258392742	258399645	-	4235.6975	female-biased	0.081020528006577	scaffold_12-1	402019091	402026127	-	0	male-biased	0	leaves	Female	4235.6975	0.081020528006577		
_scaffold_1_002128	_scaffold_1_002128.1	_chr12_003826	_chr12_003826.1	258392742	scaffold_12-1	402019091	258392742	non_inv	stratum 2	strata3	strata2	chr12	258392742	258399645	-	1991.525	female-biased	0.0223021751449732	scaffold_12-1	402019091	402026127	-	2303.185	male-biased	0.332499892531337	leaves	Male	4294.71	0.35480206767631	1.15649313967939	14.9088548704309
_scaffold_1_002129	_scaffold_1_002129.1	_chr12_001361	_chr12_001361.1	244110840	scaffold_12-1	401390918	244110840	non_inv	stratum 2	strata3	strata2	chr12	244110840	244118541	+	695.75	unbiased	0.126572701656313	scaffold_12-1	401390918	401396873	-	0	male-biased	0	flowers	Female	695.75	0.126572701656313		
_scaffold_1_002129	_scaffold_1_002129.1	_chr12_001361	_chr12_001361.1	244110840	scaffold_12-1	401390918	244110840	non_inv	stratum 2	strata3	strata2	chr12	244110840	244118541	+	256.0765	unbiased	0.0919166276548039	scaffold_12-1	401390918	401396873	-	251.1735	male-biased	0.0279433561559789	flowers	Male	507.25	0.119859983810783	0.980853377799212	0.304007630272524
_scaffold_1_002129	_scaffold_1_002129.1	_chr12_001361	_chr12_001361.1	244110840	scaffold_12-1	401390918	244110840	non_inv	stratum 2	strata3	strata2	chr12	244110840	244118541	+	209.25	unbiased	0.164857552420328	scaffold_12-1	401390918	401396873	-	0	male-biased	0	leaves	Female	209.25	0.164857552420328		
_scaffold_1_002129	_scaffold_1_002129.1	_chr12_001361	_chr12_001361.1	244110840	scaffold_12-1	401390918	244110840	non_inv	stratum 2	strata3	strata2	chr12	244110840	244118541	+	87.87605	unbiased	0.104489437940567	scaffold_12-1	401390918	401396873	-	67.3739	male-biased	0.0422406147273605	leaves	Male	155.24995	0.146730052667928	0.766692403675404	0.404257268101937
_scaffold_1_002135	_scaffold_1_002135.1	_chr12_001261	_chr12_001261.1	216120325	scaffold_12-1	400446224	216120325	non_inv	stratum 2	strata3	strata2	chr12	216120325	216124302	+	8262.5	unbiased	0.0226102031049591	scaffold_12-1	400446224	400450654	-	0	male-biased	0	flowers	Female	8262.5	0.0226102031049591		
_scaffold_1_002135	_scaffold_1_002135.1	_chr12_001261	_chr12_001261.1	216120325	scaffold_12-1	400446224	216120325	non_inv	stratum 2	strata3	strata2	chr12	216120325	216124302	+	3117.1975	unbiased	0.0222394072380726	scaffold_12-1	400446224	400450654	-	3493.45	male-biased	0.0545233804152468	flowers	Male	6610.6475	0.0767627876533194	1.120702169176	2.45165618991436
_scaffold_1_002135	_scaffold_1_002135.1	_chr12_001261	_chr12_001261.1	216120325	scaffold_12-1	400446224	216120325	non_inv	stratum 2	strata3	strata2	chr12	216120325	216124302	+	25834	female-biased	0.0397059686575223	scaffold_12-1	400446224	400450654	-	0	male-biased	0	leaves	Female	25834	0.0397059686575223		
_scaffold_1_002135	_scaffold_1_002135.1	_chr12_001261	_chr12_001261.1	216120325	scaffold_12-1	400446224	216120325	non_inv	stratum 2	strata3	strata2	chr12	216120325	216124302	+	10851.925	female-biased	0.0538104490504845	scaffold_12-1	400446224	400450654	-	8452.655	male-biased	0.0625504196684677	leaves	Male	19304.58	0.116360868718952	0.778908350361802	1.16242143992858
_scaffold_1_002140	_scaffold_1_002140.1	_chr12_003581	_chr12_003581.1	301891578	scaffold_12-1	399959628	301891578	""	stratum 3	strata3	strata3	chr12	301891578	301896526	-	530.5	female-biased	0.100526696762745	scaffold_12-1	399959628	399965722	-	0	male-biased	0	flowers	Female	530.5	0.100526696762745		
_scaffold_1_002140	_scaffold_1_002140.1	_chr12_003581	_chr12_003581.1	301891578	scaffold_12-1	399959628	301891578	""	stratum 3	strata3	strata3	chr12	301891578	301896526	-	150.3685	female-biased	0.188033318596866	scaffold_12-1	399959628	399965722	-	68.3817	male-biased	0.0419130806433384	flowers	Male	218.7502	0.229946399240204	0.454760804290792	0.222902414083314
_scaffold_1_002140	_scaffold_1_002140.1	_chr12_003581	_chr12_003581.1	301891578	scaffold_12-1	399959628	301891578	""	stratum 3	strata3	strata3	chr12	301891578	301896526	-	113.75	unbiased	0.193227741972516	scaffold_12-1	399959628	399965722	-	0	male-biased	0	leaves	Female	113.75	0.193227741972516		
_scaffold_1_002140	_scaffold_1_002140.1	_chr12_003581	_chr12_003581.1	301891578	scaffold_12-1	399959628	301891578	""	stratum 3	strata3	strata3	chr12	301891578	301896526	-	79.79935	unbiased	0.114988258930029	scaffold_12-1	399959628	399965722	-	77.45065	male-biased	0.0909285588578991	leaves	Male	157.25	0.205916817787928	0.970567429433949	0.79076385453605
_scaffold_1_002142	_scaffold_1_002142.1	_chr12_001624	_chr12_001624.1	301746864	scaffold_12-1	399554918	301746864	non_inv	stratum 3	strata3	strata3	chr12	301746864	301760367	+	1067.5	unbiased	0.0948071559627632	scaffold_12-1	399554918	399580136	-	0	male-biased	0	flowers	Female	1067.5	0.0948071559627632		
_scaffold_1_002142	_scaffold_1_002142.1	_chr12_001624	_chr12_001624.1	301746864	scaffold_12-1	399554918	301746864	non_inv	stratum 3	strata3	strata3	chr12	301746864	301760367	+	464.06575	unbiased	0.0545768545481127	scaffold_12-1	399554918	399580136	-	395.25325	male-biased	0.19105754015844	flowers	Male	859.319	0.245634394706553	0.851718210188966	3.50070632945714
_scaffold_1_002142	_scaffold_1_002142.1	_chr12_001624	_chr12_001624.1	301746864	scaffold_12-1	399554918	301746864	non_inv	stratum 3	strata3	strata3	chr12	301746864	301760367	+	85	unbiased	0.121219597803593	scaffold_12-1	399554918	399580136	-	0	male-biased	0	leaves	Female	85	0.121219597803593		
_scaffold_1_002142	_scaffold_1_002142.1	_chr12_001624	_chr12_001624.1	301746864	scaffold_12-1	399554918	301746864	non_inv	stratum 3	strata3	strata3	chr12	301746864	301760367	+	34.449225	unbiased	0.0567587524734467	scaffold_12-1	399554918	399580136	-	114.300625	male-biased	0.274234378589145	leaves	Male	148.74985	0.330993131062592	3.31794474331425	4.83157868414108
_scaffold_1_002156	_scaffold_1_002156.1	_chr12_000892	_chr12_000892.1	112130175	scaffold_12-1	396834005	121350182	inverted	stratum 2	strata3	strata2	chr12	112130175	112135718	+	812	female-biased	0.0466058043421808	scaffold_12-1	396834005	396849820	-	0	male-biased	0	flowers	Female	812	0.0466058043421808		
_scaffold_1_002156	_scaffold_1_002156.1	_chr12_000892	_chr12_000892.1	112130175	scaffold_12-1	396834005	121350182	inverted	stratum 2	strata3	strata2	chr12	112130175	112135718	+	227.43175	female-biased	0.0280095545036645	scaffold_12-1	396834005	396849820	-	163.0683	male-biased	0.10721908951567	flowers	Male	390.50005	0.135228644019334	0.716998835914511	3.82794697793721
_scaffold_1_002156	_scaffold_1_002156.1	_chr12_000892	_chr12_000892.1	112130175	scaffold_12-1	396834005	121350182	inverted	stratum 2	strata3	strata2	chr12	112130175	112135718	+	156.5	unbiased	0.0688031268280358	scaffold_12-1	396834005	396849820	-	0	male-biased	0	leaves	Female	156.5	0.0688031268280358		
_scaffold_1_002156	_scaffold_1_002156.1	_chr12_000892	_chr12_000892.1	112130175	scaffold_12-1	396834005	121350182	inverted	stratum 2	strata3	strata2	chr12	112130175	112135718	+	94.99	unbiased	0.0474349794889737	scaffold_12-1	396834005	396849820	-	72.26	male-biased	0.17460776515444	leaves	Male	167.25	0.222042744643414	0.760711653858301	3.68099168663133
_scaffold_1_002165	_scaffold_1_002165.1	_chr12_000417	_chr12_000417.1	12953192	scaffold_12-1	395461691	12953192	non_inv	stratum 2	strata2	strata2	chr12	12953192	12955785	+	296.25	female-biased	0.168595513731945	scaffold_12-1	395461691	395479186	-	0	male-biased	0	flowers	Female	296.25	0.168595513731945		
_scaffold_1_002165	_scaffold_1_002165.1	_chr12_000417	_chr12_000417.1	12953192	scaffold_12-1	395461691	12953192	non_inv	stratum 2	strata2	strata2	chr12	12953192	12955785	+	57.25	female-biased	0.183373386345828	scaffold_12-1	395461691	395479186	-	12	male-biased	0.0653691314473095	flowers	Male	69.25	0.248742517793138	0.209606986899563	0.356481018047125
_scaffold_1_002165	_scaffold_1_002165.1	_chr12_000417	_chr12_000417.1	12953192	scaffold_12-1	395461691	12953192	non_inv	stratum 2	strata2	strata2	chr12	12953192	12955785	+	908	female-biased	0.124116636070532	scaffold_12-1	395461691	395479186	-	0	male-biased	0	leaves	Female	908	0.124116636070532		
_scaffold_1_002165	_scaffold_1_002165.1	_chr12_000417	_chr12_000417.1	12953192	scaffold_12-1	395461691	12953192	non_inv	stratum 2	strata2	strata2	chr12	12953192	12955785	+	324.25	female-biased	0.105651803230865	scaffold_12-1	395461691	395479186	-	35.75	male-biased	0.068827465639514	leaves	Male	360	0.174479268870379	0.110254433307633	0.651455664122606
_scaffold_1_002170	_scaffold_1_002170.1	_chr12_004988	_chr12_004988.1	3881920	scaffold_12-1	395112563	3881920	non_inv	stratum 1	strata1	strata1	chr12	3881920	3887533	-	2212.75	unbiased	0.0503998345233092	scaffold_12-1	395112563	395117775	-	0	male-biased	0	flowers	Female	2212.75	0.0503998345233092		
_scaffold_1_002170	_scaffold_1_002170.1	_chr12_004988	_chr12_004988.1	3881920	scaffold_12-1	395112563	3881920	non_inv	stratum 1	strata1	strata1	chr12	3881920	3887533	-	1779.79075	unbiased	0.0710895552478926	scaffold_12-1	395112563	395117775	-	555.20675	male-biased	0.0281588058841337	flowers	Male	2334.9975	0.0992483611320263	0.3119505762124	0.396103278265599
_scaffold_1_002170	_scaffold_1_002170.1	_chr12_004988	_chr12_004988.1	3881920	scaffold_12-1	395112563	3881920	non_inv	stratum 1	strata1	strata1	chr12	3881920	3887533	-	540.75	unbiased	0.0269951370150327	scaffold_12-1	395112563	395117775	-	0	male-biased	0	leaves	Female	540.75	0.0269951370150327		
_scaffold_1_002170	_scaffold_1_002170.1	_chr12_004988	_chr12_004988.1	3881920	scaffold_12-1	395112563	3881920	non_inv	stratum 1	strata1	strata1	chr12	3881920	3887533	-	296.85525	unbiased	0.256065509068475	scaffold_12-1	395112563	395117775	-	140.894725	male-biased	0.130364933090801	leaves	Male	437.749975	0.386430442159276	0.474624332902989	0.509107741862805
_scaffold_1_002188	_scaffold_1_002188.1	_chr12_004796	_chr12_004796.1	11091463	scaffold_12-1	392436743	11091463	non_inv	stratum 2	strata2	strata2	chr12	11091463	11092578	-	545.25	female-biased	0.048693146755141	scaffold_12-1	392436743	392438458	-	0	male-biased	0	flowers	Female	545.25	0.048693146755141		
_scaffold_1_002188	_scaffold_1_002188.1	_chr12_004796	_chr12_004796.1	11091463	scaffold_12-1	392436743	11091463	non_inv	stratum 2	strata2	strata2	chr12	11091463	11092578	-	109.0914	female-biased	0	scaffold_12-1	392436743	392438458	-	208.1585	male-biased	0.0810148936810462	flowers	Male	317.2499	0.0810148936810462	1.90811099683385	Inf
_scaffold_1_002188	_scaffold_1_002188.1	_chr12_004796	_chr12_004796.1	11091463	scaffold_12-1	392436743	11091463	non_inv	stratum 2	strata2	strata2	chr12	11091463	11092578	-	108.75	unbiased	0	scaffold_12-1	392436743	392438458	-	0	male-biased	0	leaves	Female	108.75	0		
_scaffold_1_002188	_scaffold_1_002188.1	_chr12_004796	_chr12_004796.1	11091463	scaffold_12-1	392436743	11091463	non_inv	stratum 2	strata2	strata2	chr12	11091463	11092578	-	46.027125	unbiased	0	scaffold_12-1	392436743	392438458	-	69.222875	male-biased	0.0622569219656371	leaves	Male	115.25	0.0622569219656371	1.50395826374122	Inf
_scaffold_1_002193	_scaffold_1_002193.1	_chr12_000577	_chr12_000577.1	22722916	scaffold_12-1	391293398	22722916	non_inv	stratum 2	strata2	strata2	chr12	22722916	22729957	+	2370.25	unbiased	0.0805620464060877	scaffold_12-1	391293398	391312519	-	0	male-biased	0	flowers	Female	2370.25	0.0805620464060877		
_scaffold_1_002193	_scaffold_1_002193.1	_chr12_000577	_chr12_000577.1	22722916	scaffold_12-1	391293398	22722916	non_inv	stratum 2	strata2	strata2	chr12	22722916	22729957	+	977.0845	unbiased	0.0962063013582175	scaffold_12-1	391293398	391312519	-	104.667475	male-biased	0.0546672509244303	flowers	Male	1081.751975	0.150873552282648	0.107122234566202	0.568229421073788
_scaffold_1_002193	_scaffold_1_002193.1	_chr12_000577	_chr12_000577.1	22722916	scaffold_12-1	391293398	22722916	non_inv	stratum 2	strata2	strata2	chr12	22722916	22729957	+	1860.5	unbiased	0.14014649637532	scaffold_12-1	391293398	391312519	-	0	male-biased	0	leaves	Female	1860.5	0.14014649637532		
_scaffold_1_002193	_scaffold_1_002193.1	_chr12_000577	_chr12_000577.1	22722916	scaffold_12-1	391293398	22722916	non_inv	stratum 2	strata2	strata2	chr12	22722916	22729957	+	1261.46	unbiased	0.0793255064703805	scaffold_12-1	391293398	391312519	-	235.789	male-biased	0.0596448440376297	leaves	Male	1497.249	0.13897035050801	0.186917539993341	0.751899946077251
_scaffold_1_002243	_scaffold_1_002243.1	_chr12_000160	_chr12_000160.1	4804798	scaffold_12-1	384274913	4804798	non_inv	stratum 2	strata2	strata1	chr12	4804798	4812384	+	6433.25	female-biased	0.147773672944228	scaffold_12-1	384274913	384284099	-	0	male-biased	0	flowers	Female	6433.25	0.147773672944228		
_scaffold_1_002243	_scaffold_1_002243.1	_chr12_000160	_chr12_000160.1	4804798	scaffold_12-1	384274913	4804798	non_inv	stratum 2	strata2	strata1	chr12	4804798	4812384	+	1424.51575	female-biased	0.269895545049867	scaffold_12-1	384274913	384284099	-	918.77425	male-biased	0.11220358632444	flowers	Male	2343.29	0.382099131374307	0.64497303732865	0.415729671653931
_scaffold_1_002243	_scaffold_1_002243.1	_chr12_000160	_chr12_000160.1	4804798	scaffold_12-1	384274913	4804798	non_inv	stratum 2	strata2	strata1	chr12	4804798	4812384	+	1778.25	female-biased	0.179828023009359	scaffold_12-1	384274913	384284099	-	0	male-biased	0	leaves	Female	1778.25	0.179828023009359		
_scaffold_1_002243	_scaffold_1_002243.1	_chr12_000160	_chr12_000160.1	4804798	scaffold_12-1	384274913	4804798	non_inv	stratum 2	strata2	strata1	chr12	4804798	4812384	+	609.5535	female-biased	0.199615408326379	scaffold_12-1	384274913	384284099	-	524.978	male-biased	0.232939926838889	leaves	Male	1134.5315	0.432555335165268	0.861250078951232	1.16694361819015
_scaffold_1_002260	_scaffold_1_002260.1	_chr12_000476	_chr12_000476.1	15074963	scaffold_12-1	377942478	15074963	non_inv	stratum 2	strata2	strata2	chr12	15074963	15080070	+	1491.75	unbiased	0.303966378017887	scaffold_12-1	377942478	377948724	-	0	male-biased	0	flowers	Female	1491.75	0.303966378017887		
_scaffold_1_002260	_scaffold_1_002260.1	_chr12_000476	_chr12_000476.1	15074963	scaffold_12-1	377942478	15074963	non_inv	stratum 2	strata2	strata2	chr12	15074963	15080070	+	573.5265	unbiased	0.400728481432083	scaffold_12-1	377942478	377948724	-	331.9735	male-biased	0.0404650123720515	flowers	Male	905.5	0.441193493804135	0.578828528411503	0.100978628290761
_scaffold_1_002260	_scaffold_1_002260.1	_chr12_000476	_chr12_000476.1	15074963	scaffold_12-1	377942478	15074963	non_inv	stratum 2	strata2	strata2	chr12	15074963	15080070	+	632.5	female-biased	0.56043704766003	scaffold_12-1	377942478	377948724	-	0	male-biased	0	leaves	Female	632.5	0.56043704766003		
_scaffold_1_002260	_scaffold_1_002260.1	_chr12_000476	_chr12_000476.1	15074963	scaffold_12-1	377942478	15074963	non_inv	stratum 2	strata2	strata2	chr12	15074963	15080070	+	229.296	female-biased	0.291624884986945	scaffold_12-1	377942478	377948724	-	201.704	male-biased	0.0675851764637718	leaves	Male	431	0.359210061450717	0.879666457330263	0.231753804092533
_scaffold_1_002271	_scaffold_1_002271.1	_chr12_000481	_chr12_000481.1	15155573	scaffold_12-1	377128493	15155573	""	stratum 2	strata2	strata2	chr12	15155573	15159048	+	360.5	female-biased	0.0660322060261522	scaffold_12-1	377128493	377132239	-	0	male-biased	0	flowers	Female	360.5	0.0660322060261522		
_scaffold_1_002271	_scaffold_1_002271.1	_chr12_000481	_chr12_000481.1	15155573	scaffold_12-1	377128493	15155573	""	stratum 2	strata2	strata2	chr12	15155573	15159048	+	120.0249	female-biased	0	scaffold_12-1	377128493	377132239	-	240.97525	male-biased	0.0249467556531192	flowers	Male	361.00015	0.0249467556531192	2.00771048340803	Inf
_scaffold_1_002271	_scaffold_1_002271.1	_chr12_000481	_chr12_000481.1	15155573	scaffold_12-1	377128493	15155573	""	stratum 2	strata2	strata2	chr12	15155573	15159048	+	205.25	female-biased	0.0848940743062244	scaffold_12-1	377128493	377132239	-	0	male-biased	0	leaves	Female	205.25	0.0848940743062244		
_scaffold_1_002271	_scaffold_1_002271.1	_chr12_000481	_chr12_000481.1	15155573	scaffold_12-1	377128493	15155573	""	stratum 2	strata2	strata2	chr12	15155573	15159048	+	74.051775	female-biased	0	scaffold_12-1	377128493	377132239	-	200.69825	male-biased	0.0210663934776761	leaves	Male	274.750025	0.0210663934776761	2.71024225955421	Inf
